Rep_ID,HCP_ID,Rep_Experience_Years,Territory_Size,HCP_Specialty,HCP_Patient_Volume,HCP_Digital_Affinity,Suggestion_Type,Action_Type,Suggestion_Accepted,Incremental_Actions,Baseline_TRX,Post_TRX,Incremental_TRX,Baseline_NBRX,Post_NBRX,Incremental_NBRX
13,369,7.9,51,Oncology,91,0.499,Email,Email,1,3,13.0,21.97,8.97,4.0,6.3,2.3
9,108,12.2,167,Primary Care,76,0.337,All,Email,0,0,19.0,19.27,0.27,2.0,2.03,0.03
57,275,6.8,128,Cardiology,94,0.648,Call,All,0,0,20.0,20.55,0.55,6.0,6.12,0.12
50,355,8.5,157,Cardiology,79,0.655,Email,Email,1,2,17.0,22.33,5.33,5.0,6.48,1.48
39,23,16.9,55,Cardiology,88,0.417,Email,Email,1,2,27.0,32.8,5.8,5.0,7.25,2.25
20,323,4.7,153,Cardiology,79,0.305,Insights,Insights,0,0,17.0,17.15,0.15,1.0,1.32,0.32
8,130,17.0,116,Oncology,88,0.424,Call,Email,1,4,10.0,14.3,4.3,4.0,4.35,0.35
46,199,14.6,60,Primary Care,88,0.233,Email,Email,0,0,15.0,15.16,0.16,7.0,7.72,0.72
19,325,12.9,81,Neurology,75,0.759,All,Email,1,3,19.0,27.36,8.36,6.0,7.3,1.3
48,3,11.4,109,Primary Care,78,0.833,Call,Call,1,1,20.0,24.46,4.46,6.0,6.73,0.73
55,9,12.2,128,Oncology,79,0.443,All,Email,1,7,21.0,32.46,11.46,3.0,6.22,3.22
68,224,3.4,153,Neurology,77,0.28,Email,Email,1,2,15.0,20.46,5.46,5.0,6.93,1.93
40,475,4.2,152,Cardiology,80,0.758,Email,Email,1,3,9.0,14.76,5.76,4.0,5.99,1.99
1,4,18.1,130,Cardiology,80,0.464,Insights,Call,1,1,12.0,13.51,1.51,2.0,3.29,1.29
23,395,8.9,67,Primary Care,82,0.363,Call,Call,1,1,12.0,19.8,7.8,1.0,2.01,1.01
69,38,19.6,188,Oncology,84,0.363,Email,Email,0,0,15.0,15.51,0.51,1.0,1.07,0.07
43,245,9.7,154,Cardiology,73,0.766,Email,Email,1,6,23.0,33.79,10.79,3.0,6.18,3.18
50,216,8.5,157,Neurology,88,0.684,Email,Email,0,0,14.0,14.06,0.06,2.0,2.86,0.86
37,235,10.3,187,Primary Care,72,0.151,All,Insights,1,0,12.0,14.13,2.13,9.0,10.15,1.15
14,41,1.0,123,Oncology,79,0.401,Call,Call,0,0,14.0,14.64,0.64,6.0,6.02,0.02
72,377,5.3,163,Primary Care,70,0.168,All,All,1,3,17.0,24.21,7.21,1.0,2.23,1.23
62,138,11.3,183,Neurology,74,0.142,Email,Email,0,0,13.0,13.43,0.43,5.0,6.05,1.05
80,386,5.0,190,Cardiology,87,0.372,Call,Call,1,1,12.0,16.66,4.66,11.0,12.4,1.4
69,328,19.6,188,Cardiology,83,0.37,Call,All,1,6,15.0,21.4,6.4,2.0,4.08,2.08
24,276,5.7,177,Neurology,76,0.252,Insights,Insights,0,0,16.0,16.64,0.64,5.0,5.33,0.33
21,155,6.0,31,Primary Care,70,0.546,All,Call,1,1,15.0,18.54,3.54,3.0,3.0,0.0
20,327,4.7,153,Neurology,80,0.283,All,All,0,0,13.0,13.94,0.94,3.0,3.12,0.12
74,499,19.7,62,Oncology,68,0.052,Email,Email,0,0,14.0,15.25,1.25,4.0,4.43,0.43
45,462,5.0,150,Primary Care,65,0.088,Call,Call,1,2,14.0,16.02,2.02,5.0,6.64,1.64
37,459,10.3,187,Oncology,84,0.196,All,Insights,1,0,14.0,17.85,3.85,4.0,4.0,0.0
78,110,19.6,86,Neurology,78,0.263,Email,Email,0,0,12.0,12.16,0.16,2.0,2.51,0.51
49,293,14.2,24,Neurology,74,0.229,Insights,Insights,0,0,14.0,14.16,0.16,2.0,2.44,0.44
73,199,9.5,80,Primary Care,88,0.233,Call,Call,1,1,14.0,18.26,4.26,2.0,3.68,1.68
79,484,19.8,87,Oncology,81,0.394,Call,Call,0,0,20.0,20.14,0.14,3.0,3.02,0.02
7,476,16.5,42,Cardiology,89,0.053,Call,Call,0,0,13.0,13.33,0.33,5.0,5.26,0.26
29,435,12.2,174,Oncology,85,0.598,Call,Call,1,2,21.0,27.72,6.72,7.0,7.94,0.94
59,82,17.8,73,Cardiology,85,0.329,All,All,0,0,17.0,17.01,0.01,2.0,2.07,0.07
66,160,3.4,187,Primary Care,88,0.064,Insights,All,1,6,20.0,26.64,6.64,3.0,4.62,1.62
12,356,13.9,58,Oncology,83,0.094,All,All,1,6,19.0,27.41,8.41,4.0,6.21,2.21
26,375,8.4,99,Cardiology,77,0.043,All,Insights,0,0,10.0,10.29,0.29,8.0,8.07,0.07
44,176,18.7,26,Primary Care,83,0.723,Call,Call,1,4,18.0,22.41,4.41,5.0,7.4,2.4
64,69,18.8,49,Oncology,71,0.226,Call,Call,1,2,19.0,23.91,4.91,6.0,7.6,1.6
10,69,19.4,180,Oncology,71,0.226,Call,Call,0,0,13.0,13.15,0.15,1.0,1.2,0.2
49,343,14.2,24,Neurology,73,0.188,All,All,1,2,13.0,20.57,7.57,3.0,4.66,1.66
24,228,5.7,177,Cardiology,78,0.41,Email,Call,1,2,13.0,20.43,7.43,1.0,1.72,0.72
18,246,7.3,45,Primary Care,86,0.14,All,All,1,4,17.0,24.23,7.23,3.0,5.49,2.49
42,408,17.0,101,Cardiology,85,0.605,Insights,All,1,6,13.0,20.23,7.23,5.0,6.96,1.96
34,9,1.0,82,Oncology,79,0.443,Insights,Insights,0,0,11.0,11.48,0.48,8.0,8.6,0.6
51,378,15.3,66,Primary Care,84,0.084,Insights,All,1,0,17.0,19.13,2.13,4.0,5.59,1.59
26,138,8.4,99,Neurology,74,0.142,Insights,Insights,0,0,10.0,10.44,0.44,2.0,2.13,0.13
66,466,3.4,187,Neurology,82,0.66,Insights,Insights,0,0,13.0,13.53,0.53,3.0,3.02,0.02
7,478,16.5,42,Cardiology,95,0.507,Insights,All,1,5,17.0,25.94,8.94,5.0,7.26,2.26
69,252,19.6,188,Cardiology,74,0.789,Email,Email,1,4,9.0,16.47,7.47,5.0,7.27,2.27
3,158,1.5,33,Cardiology,88,0.423,Insights,Email,0,0,20.0,20.1,0.1,3.0,3.36,0.36
59,117,17.8,73,Primary Care,85,0.523,Call,Call,1,2,14.0,20.59,6.59,3.0,5.18,2.18
28,91,19.3,22,Neurology,80,0.394,Insights,Insights,1,1,20.0,23.51,3.51,5.0,6.33,1.33
31,500,7.9,33,Neurology,86,0.438,Insights,Insights,1,2,13.0,18.79,5.79,2.0,3.95,1.95
2,94,6.3,75,Cardiology,64,0.307,Email,Email,0,0,17.0,17.88,0.88,3.0,3.08,0.08
57,224,6.8,128,Neurology,77,0.28,All,Call,1,3,21.0,27.67,6.67,5.0,5.87,0.87
14,240,1.0,123,Primary Care,61,0.169,Call,Call,0,0,16.0,16.17,0.17,6.0,6.58,0.58
53,340,14.4,171,Primary Care,74,0.612,Insights,Insights,0,0,11.0,11.49,0.49,5.0,5.19,0.19
59,422,17.8,73,Cardiology,88,0.557,Insights,Insights,0,0,20.0,20.48,0.48,3.0,4.41,1.41
68,279,3.4,153,Cardiology,75,0.657,Insights,Insights,0,0,22.0,22.65,0.65,2.0,2.02,0.02
57,380,6.8,128,Oncology,73,0.049,All,Call,0,0,16.0,16.23,0.23,2.0,2.03,0.03
25,284,10.3,198,Primary Care,71,0.228,Email,Email,0,0,19.0,19.08,0.08,7.0,7.09,0.09
60,219,13.3,137,Neurology,73,0.039,Email,Email,1,3,16.0,21.69,5.69,3.0,4.82,1.82
67,79,8.8,42,Neurology,91,0.237,Insights,Insights,0,0,17.0,17.16,0.16,3.0,3.07,0.07
26,105,8.4,99,Cardiology,70,0.342,Email,Email,1,4,20.0,28.97,8.97,5.0,6.76,1.76
10,217,19.4,180,Cardiology,87,0.479,Email,Insights,1,3,11.0,15.9,4.9,4.0,4.86,0.86
72,24,5.3,163,Primary Care,92,0.605,Email,Email,1,3,11.0,19.41,8.41,4.0,6.09,2.09
12,159,13.9,58,Cardiology,86,0.338,Call,Call,0,0,11.0,11.11,0.11,2.0,2.1,0.1
48,232,11.4,109,Neurology,78,0.439,All,Email,1,4,10.0,17.62,7.62,5.0,6.95,1.95
19,237,12.9,81,Primary Care,69,0.497,Email,Email,1,1,12.0,17.16,5.16,4.0,4.0,0.0
11,408,14.7,189,Cardiology,85,0.605,Call,Email,1,1,20.0,23.32,3.32,4.0,5.28,1.28
63,484,15.4,190,Oncology,81,0.394,All,Email,1,5,9.0,16.64,7.64,8.0,9.78,1.78
12,365,13.9,58,Primary Care,94,0.448,All,All,1,7,14.0,24.87,10.87,8.0,10.88,2.88
54,40,18.8,54,Oncology,81,0.522,Email,Email,1,3,14.0,21.01,7.01,9.0,11.14,2.14
56,205,12.0,85,Cardiology,72,0.143,All,Email,1,2,8.0,14.99,6.99,1.0,2.98,1.98
5,365,14.3,123,Primary Care,94,0.448,Email,Email,0,0,19.0,19.55,0.55,2.0,2.14,0.14
14,298,1.0,123,Oncology,79,0.701,All,All,0,0,14.0,14.01,0.01,3.0,3.05,0.05
64,229,18.8,49,Primary Care,81,0.425,Email,Email,1,3,20.0,27.28,7.28,4.0,6.4,2.4
41,219,8.8,52,Neurology,73,0.039,Call,Email,1,4,15.0,18.31,3.31,4.0,4.0,0.0
10,203,19.4,180,Cardiology,81,0.321,Email,Email,0,0,15.0,15.34,0.34,2.0,2.16,0.16
80,290,5.0,190,Primary Care,89,0.269,All,All,1,0,11.0,14.72,3.72,6.0,6.0,0.0
22,90,19.0,38,Neurology,69,0.307,Email,Email,1,3,17.0,24.34,7.34,3.0,4.55,1.55
1,259,18.1,130,Cardiology,78,0.458,Call,Call,0,0,9.0,9.49,0.49,5.0,5.08,0.08
74,103,19.7,62,Cardiology,67,0.095,Insights,Insights,1,1,9.0,13.25,4.25,5.0,5.52,0.52
2,341,6.3,75,Cardiology,79,0.146,Email,Email,0,0,18.0,18.23,0.23,4.0,4.09,0.09
45,433,5.0,150,Cardiology,83,0.355,All,All,1,7,20.0,31.76,11.76,3.0,4.26,1.26
80,254,5.0,190,Oncology,81,0.098,Call,Call,0,0,14.0,14.11,0.11,1.0,1.06,0.06
47,194,19.6,145,Oncology,77,0.095,Email,Email,1,5,13.0,22.3,9.3,3.0,4.96,1.96
47,471,19.6,145,Primary Care,92,0.141,Email,Call,0,0,14.0,14.21,0.21,6.0,6.23,0.23
32,330,11.7,170,Oncology,70,0.262,Call,Call,1,1,18.0,24.83,6.83,3.0,4.03,1.03
11,215,14.7,189,Oncology,88,0.42,Email,Email,1,5,21.0,30.31,9.31,4.0,7.57,3.57
46,15,14.6,60,Primary Care,71,0.274,Insights,Insights,1,3,19.0,25.03,6.03,5.0,7.27,2.27
72,8,5.3,163,Oncology,84,0.211,Insights,Insights,0,0,20.0,20.03,0.03,5.0,5.23,0.23
8,111,17.0,116,Cardiology,80,0.346,Call,Call,0,0,7.0,7.21,0.21,2.0,2.39,0.39
71,119,11.1,124,Primary Care,75,0.352,Call,Call,0,0,18.0,18.78,0.78,4.0,4.04,0.04
34,361,1.0,82,Primary Care,77,0.116,All,All,0,0,20.0,20.0,0.0,6.0,6.15,0.15
43,251,9.7,154,Primary Care,90,0.67,Call,Call,1,0,23.0,28.76,5.76,4.0,5.09,1.09
14,500,1.0,123,Neurology,86,0.438,Insights,Insights,0,0,13.0,13.21,0.21,1.0,1.74,0.74
50,271,8.5,157,Neurology,87,0.401,All,Call,1,4,12.0,23.15,11.15,3.0,5.68,2.68
15,452,5.6,103,Cardiology,71,0.233,Email,Email,0,0,18.0,18.35,0.35,2.0,2.02,0.02
22,277,19.0,38,Neurology,67,0.525,Insights,Insights,1,2,10.0,16.06,6.06,5.0,6.64,1.64
58,180,14.5,120,Primary Care,79,0.23,All,All,0,0,16.0,16.35,0.35,4.0,4.15,0.15
5,358,14.3,123,Neurology,85,0.659,Insights,Insights,1,1,18.0,22.93,4.93,3.0,3.57,0.57
36,225,9.2,60,Primary Care,78,0.565,All,Call,1,0,16.0,18.63,2.63,3.0,3.22,0.22
48,138,11.4,109,Neurology,74,0.142,Call,Call,1,4,15.0,23.34,8.34,0.0,0.35,0.35
11,237,14.7,189,Primary Care,69,0.497,Insights,Insights,0,0,17.0,17.11,0.11,5.0,5.03,0.03
24,333,5.7,177,Cardiology,78,0.618,Call,Call,1,3,24.0,31.13,7.13,4.0,6.13,2.13
28,188,19.3,22,Cardiology,91,0.228,Email,Email,0,0,22.0,22.05,0.05,6.0,6.06,0.06
54,353,18.8,54,Primary Care,74,0.284,All,Call,0,0,19.0,19.1,0.1,4.0,4.25,0.25
79,491,19.8,87,Oncology,61,0.387,Email,Email,0,0,16.0,16.6,0.6,7.0,7.01,0.01
67,206,8.8,42,Oncology,91,0.39,All,Call,1,0,15.0,18.73,3.73,4.0,4.56,0.56
16,148,15.5,62,Neurology,80,0.513,Insights,Insights,1,0,15.0,19.2,4.2,5.0,5.97,0.97
2,202,6.3,75,Oncology,69,0.55,All,All,1,6,11.0,21.32,10.32,1.0,2.87,1.87
5,420,14.3,123,Neurology,87,0.385,All,Call,0,0,16.0,17.81,1.81,4.0,4.12,0.12
48,90,11.4,109,Neurology,69,0.307,Insights,Insights,1,2,17.0,24.07,7.07,1.0,1.95,0.95
13,487,7.9,51,Primary Care,69,0.447,All,All,1,3,12.0,18.96,6.96,4.0,6.13,2.13
19,207,12.9,81,Oncology,63,0.411,All,Call,1,2,14.0,22.56,8.56,3.0,3.38,0.38
68,421,3.4,153,Primary Care,82,0.174,Insights,Insights,1,5,10.0,19.9,9.9,3.0,5.72,2.72
70,394,9.1,60,Oncology,78,0.317,Insights,Insights,0,0,9.0,9.06,0.06,3.0,3.78,0.78
68,392,3.4,153,Primary Care,77,0.126,Email,Call,1,0,14.0,15.9,1.9,4.0,4.0,0.0
21,455,6.0,31,Cardiology,81,0.852,Email,Email,0,0,19.0,19.13,0.13,8.0,8.11,0.11
50,93,8.5,157,Primary Care,92,0.396,Call,Call,1,2,16.0,20.54,4.54,5.0,6.06,1.06
49,297,14.2,24,Primary Care,72,0.511,Call,Call,1,3,14.0,21.57,7.57,3.0,5.74,2.74
15,50,5.6,103,Oncology,77,0.192,Email,Email,0,0,18.0,18.05,0.05,6.0,6.08,0.08
45,150,5.0,150,Neurology,72,0.618,Insights,Insights,0,0,22.0,23.3,1.3,6.0,6.11,0.11
43,21,9.7,154,Cardiology,74,0.415,Insights,Insights,0,0,15.0,16.33,1.33,5.0,5.16,0.16
32,342,11.7,170,Oncology,83,0.431,Insights,Insights,1,1,16.0,23.58,7.58,4.0,5.74,1.74
61,304,5.4,66,Neurology,89,0.269,All,Email,0,0,13.0,13.38,0.38,5.0,5.03,0.03
55,371,12.2,128,Oncology,79,0.598,All,Insights,1,3,15.0,19.33,4.33,5.0,7.8,2.8
43,89,9.7,154,Primary Care,91,0.808,All,All,1,4,18.0,27.63,9.63,3.0,5.29,2.29
59,167,17.8,73,Primary Care,82,0.32,Insights,Insights,1,3,16.0,23.14,7.14,2.0,2.39,0.39
62,339,11.3,183,Primary Care,82,0.594,Email,Email,1,5,19.0,28.07,9.07,4.0,6.23,2.23
46,414,14.6,60,Primary Care,80,0.738,All,Email,1,2,10.0,17.18,7.18,10.0,11.86,1.86
22,443,19.0,38,Primary Care,86,0.185,Email,All,0,0,14.0,14.97,0.97,4.0,4.15,0.15
61,37,5.4,66,Cardiology,84,0.317,Email,Email,0,0,17.0,17.4,0.4,4.0,4.1,0.1
58,202,14.5,120,Oncology,69,0.55,Call,Call,1,4,8.0,15.55,7.55,5.0,6.6,1.6
79,6,19.8,87,Primary Care,70,0.138,Insights,Insights,1,3,10.0,17.35,7.35,5.0,7.33,2.33
12,410,13.9,58,Neurology,93,0.263,Insights,Insights,0,0,10.0,11.54,1.54,6.0,6.02,0.02
34,62,1.0,82,Neurology,83,0.649,Email,Email,1,1,16.0,23.15,7.15,5.0,6.42,1.42
74,412,19.7,62,Neurology,76,0.38,All,Email,0,0,13.0,13.17,0.17,5.0,5.02,0.02
42,79,17.0,101,Neurology,91,0.237,Email,Insights,1,1,17.0,21.89,4.89,5.0,5.0,0.0
76,8,1.2,80,Oncology,84,0.211,Call,Call,0,0,15.0,15.02,0.02,4.0,4.07,0.07
1,440,18.1,130,Neurology,80,0.5,Call,Call,1,4,14.0,22.5,8.5,3.0,4.45,1.45
3,220,1.5,33,Cardiology,75,0.559,Call,Call,1,1,17.0,23.31,6.31,4.0,5.64,1.64
64,213,18.8,49,Cardiology,83,0.393,All,All,1,3,15.0,21.18,6.18,5.0,6.66,1.66
29,324,12.2,174,Neurology,72,0.393,Email,Insights,0,0,18.0,19.43,1.43,0.0,0.0,0.0
42,138,17.0,101,Neurology,74,0.142,Email,Call,1,3,19.0,24.14,5.14,3.0,4.09,1.09
35,346,17.5,101,Neurology,88,0.173,Email,Email,1,3,12.0,18.63,6.63,8.0,10.25,2.25
33,215,7.1,115,Oncology,88,0.42,All,Call,1,2,8.0,14.94,6.94,3.0,4.16,1.16
76,137,1.2,80,Cardiology,70,0.134,All,Email,0,0,7.0,7.3,0.3,9.0,9.07,0.07
8,198,17.0,116,Oncology,69,0.558,Insights,Insights,1,1,17.0,23.65,6.65,5.0,7.38,2.38
62,4,11.3,183,Cardiology,80,0.464,Insights,Email,1,3,25.0,30.57,5.57,4.0,4.48,0.48
72,151,5.3,163,Primary Care,77,0.376,All,Insights,1,0,16.0,18.91,2.91,5.0,6.82,1.82
53,296,14.4,171,Oncology,68,0.223,Call,All,0,0,18.0,19.38,1.38,5.0,5.18,0.18
32,69,11.7,170,Oncology,71,0.226,Email,Email,1,3,13.0,20.47,7.47,8.0,9.49,1.49
13,60,7.9,51,Neurology,96,0.578,Insights,Insights,1,2,15.0,20.28,5.28,4.0,6.12,2.12
55,328,12.2,128,Cardiology,83,0.37,Call,Email,0,0,10.0,11.27,1.27,1.0,1.14,0.14
38,215,2.6,161,Oncology,88,0.42,Call,Call,1,3,16.0,24.58,8.58,2.0,4.27,2.27
12,69,13.9,58,Oncology,71,0.226,Call,Call,1,5,13.0,19.4,6.4,3.0,5.76,2.76
29,374,12.2,174,Oncology,77,0.751,Call,Call,1,1,15.0,16.41,1.41,3.0,4.14,1.14
77,388,5.6,150,Neurology,79,0.508,Call,Call,0,0,19.0,19.18,0.18,4.0,4.15,0.15
22,18,19.0,38,Neurology,84,0.29,Call,Call,1,2,11.0,16.19,5.19,3.0,4.23,1.23
15,101,5.6,103,Cardiology,69,0.507,Email,Insights,1,3,16.0,21.11,5.11,2.0,3.53,1.53
55,186,12.2,128,Cardiology,82,0.35,All,All,0,0,12.0,12.83,0.83,2.0,2.26,0.26
16,366,15.5,62,Primary Care,63,0.338,All,Email,0,0,15.0,15.57,0.57,5.0,5.08,0.08
74,38,19.7,62,Oncology,84,0.363,Email,Email,1,4,18.0,29.11,11.11,7.0,9.9,2.9
69,403,19.6,188,Primary Care,85,0.41,Email,Email,1,1,15.0,22.17,7.17,4.0,4.35,0.35
79,160,19.8,87,Primary Care,88,0.064,Email,Email,1,2,13.0,17.15,4.15,2.0,2.78,0.78
74,63,19.7,62,Neurology,69,0.409,Email,Email,0,0,13.0,13.5,0.5,5.0,5.05,0.05
20,432,4.7,153,Cardiology,82,0.379,Email,Email,1,4,13.0,23.66,10.66,2.0,3.64,1.64
17,44,14.5,38,Oncology,88,0.174,Email,Email,1,3,11.0,18.3,7.3,3.0,4.5,1.5
28,65,19.3,22,Cardiology,87,0.215,All,Call,0,0,19.0,19.54,0.54,8.0,8.17,0.17
38,475,2.6,161,Cardiology,80,0.758,All,Call,0,0,15.0,15.27,0.27,5.0,5.03,0.03
71,260,11.1,124,Cardiology,90,0.209,All,Email,1,3,13.0,18.58,5.58,2.0,4.61,2.61
59,232,17.8,73,Neurology,78,0.439,Insights,Insights,0,0,12.0,12.22,0.22,1.0,1.02,0.02
52,344,18.3,191,Cardiology,99,0.496,All,All,1,2,16.0,22.12,6.12,3.0,3.48,0.48
71,316,11.1,124,Oncology,78,0.34,All,All,0,0,17.0,17.22,0.22,4.0,4.39,0.39
52,307,18.3,191,Neurology,69,0.321,All,Email,1,2,13.0,19.34,6.34,6.0,6.7,0.7
31,12,7.9,33,Neurology,80,0.218,All,Email,1,2,17.0,25.84,8.84,4.0,5.95,1.95
34,276,1.0,82,Neurology,76,0.252,All,Insights,0,0,14.0,14.08,0.08,4.0,4.1,0.1
42,140,17.0,101,Primary Care,79,0.139,All,Call,1,0,18.0,21.22,3.22,4.0,4.52,0.52
8,404,17.0,116,Primary Care,83,0.092,Insights,Call,1,0,13.0,15.39,2.39,0.0,0.49,0.49
60,253,13.3,137,Oncology,86,0.74,Email,Email,0,0,21.0,21.71,0.71,5.0,5.26,0.26
53,62,14.4,171,Neurology,83,0.649,Email,All,1,3,12.0,19.06,7.06,0.0,1.01,1.01
59,444,17.8,73,Oncology,81,0.234,Call,Call,1,3,19.0,25.94,6.94,4.0,6.84,2.84
43,143,9.7,154,Neurology,88,0.131,Email,Call,1,1,15.0,19.69,4.69,9.0,9.35,0.35
63,136,15.4,190,Primary Care,69,0.746,Email,Email,0,0,7.0,7.14,0.14,3.0,3.36,0.36
76,469,1.2,80,Cardiology,82,0.326,Email,Email,0,0,18.0,18.15,0.15,4.0,4.05,0.05
46,388,14.6,60,Neurology,79,0.508,Call,All,1,5,21.0,26.4,5.4,5.0,6.06,1.06
36,430,9.2,60,Primary Care,77,0.352,All,Insights,1,3,28.0,34.38,6.38,5.0,7.33,2.33
9,332,12.2,167,Primary Care,88,0.31,Call,Call,1,0,15.0,17.88,2.88,2.0,2.16,0.16
63,456,15.4,190,Cardiology,75,0.223,Email,Email,0,0,16.0,16.79,0.79,2.0,2.05,0.05
73,58,9.5,80,Neurology,80,0.07,Call,Call,0,0,16.0,16.02,0.02,2.0,2.07,0.07
56,300,12.0,85,Cardiology,75,0.621,Call,Call,1,4,19.0,30.36,11.36,4.0,6.97,2.97
70,147,9.1,60,Cardiology,86,0.24,Insights,Insights,1,3,17.0,23.62,6.62,3.0,4.48,1.48
69,200,19.6,188,Primary Care,89,0.329,Insights,Insights,1,1,14.0,19.47,5.47,0.0,0.48,0.48
64,119,18.8,49,Primary Care,75,0.352,Email,Insights,1,2,10.0,14.12,4.12,4.0,4.83,0.83
41,103,8.8,52,Cardiology,67,0.095,Insights,Insights,1,1,14.0,16.98,2.98,3.0,4.05,1.05
8,222,17.0,116,Primary Care,88,0.782,Email,Email,1,0,14.0,19.81,5.81,3.0,4.56,1.56
1,460,18.1,130,Primary Care,77,0.092,Insights,Insights,1,3,16.0,23.79,7.79,2.0,3.51,1.51
17,318,14.5,38,Oncology,73,0.571,All,All,1,5,14.0,22.48,8.48,0.0,2.7,2.7
35,175,17.5,101,Oncology,86,0.074,All,All,0,0,8.0,8.4,0.4,3.0,3.55,0.55
60,217,13.3,137,Cardiology,87,0.479,Email,Email,1,5,12.0,21.48,9.48,4.0,7.23,3.23
37,265,10.3,187,Cardiology,79,0.42,All,All,0,0,16.0,18.12,2.12,5.0,5.16,0.16
2,123,6.3,75,Cardiology,74,0.458,All,All,1,2,16.0,20.97,4.97,6.0,7.83,1.83
17,261,14.5,38,Primary Care,92,0.673,All,All,1,4,14.0,22.96,8.96,3.0,5.78,2.78
79,348,19.8,87,Oncology,88,0.382,Call,Call,1,4,16.0,25.22,9.22,1.0,3.4,2.4
80,122,5.0,190,Neurology,82,0.76,Call,Call,1,1,12.0,15.98,3.98,2.0,3.28,1.28
31,293,7.9,33,Neurology,74,0.229,Email,Call,0,0,14.0,14.34,0.34,13.0,13.17,0.17
65,355,4.0,150,Cardiology,79,0.655,Email,Email,1,3,19.0,23.27,4.27,4.0,5.45,1.45
58,260,14.5,120,Cardiology,90,0.209,Insights,Insights,1,0,20.0,26.22,6.22,7.0,8.41,1.41
75,146,10.3,91,Primary Care,89,0.01,Call,Call,0,0,18.0,18.73,0.73,4.0,4.07,0.07
72,278,5.3,163,Oncology,76,0.244,Email,Email,1,1,13.0,15.46,2.46,6.0,7.72,1.72
51,397,15.3,66,Primary Care,90,0.631,All,All,1,4,16.0,23.93,7.93,6.0,8.0,2.0
32,111,11.7,170,Cardiology,80,0.346,Call,Call,0,0,17.0,17.92,0.92,3.0,3.3,0.3
51,288,15.3,66,Primary Care,84,0.271,All,Call,1,2,16.0,21.88,5.88,5.0,6.45,1.45
26,341,8.4,99,Cardiology,79,0.146,All,All,1,5,16.0,26.43,10.43,6.0,8.78,2.78
28,161,19.3,22,Primary Care,69,0.591,All,Call,1,1,15.0,19.5,4.5,4.0,6.82,2.82
49,194,14.2,24,Oncology,77,0.095,All,Email,0,0,12.0,12.53,0.53,7.0,7.31,0.31
46,445,14.6,60,Neurology,73,0.19,Email,All,0,0,16.0,16.11,0.11,2.0,2.07,0.07
47,182,19.6,145,Neurology,70,0.403,Email,Email,1,3,17.0,26.4,9.4,3.0,3.88,0.88
31,300,7.9,33,Cardiology,75,0.621,All,Call,1,6,15.0,24.4,9.4,2.0,4.57,2.57
33,75,7.1,115,Oncology,88,0.31,Email,Email,0,0,22.0,22.51,0.51,6.0,6.31,0.31
1,463,18.1,130,Neurology,64,0.253,Call,All,1,1,11.0,16.93,5.93,3.0,3.33,0.33
49,299,14.2,24,Oncology,81,0.553,Insights,Insights,1,2,23.0,27.48,4.48,1.0,2.56,1.56
47,381,19.6,145,Oncology,76,0.158,Email,Insights,1,2,24.0,29.18,5.18,3.0,4.06,1.06
75,302,10.3,91,Primary Care,86,0.283,Email,Email,1,3,17.0,23.57,6.57,6.0,7.99,1.99
41,178,8.8,52,Oncology,75,0.326,Call,Call,0,0,12.0,12.11,0.11,3.0,3.05,0.05
38,171,2.6,161,Neurology,79,0.107,Call,Call,1,2,16.0,19.8,3.8,3.0,5.87,2.87
6,351,11.4,159,Cardiology,67,0.51,Insights,Call,1,0,19.0,21.31,2.31,7.0,7.0,0.0
16,430,15.5,62,Primary Care,77,0.352,Email,Email,1,2,17.0,27.32,10.32,4.0,5.03,1.03
28,64,19.3,22,Primary Care,89,0.343,Call,Call,1,4,13.0,20.53,7.53,5.0,6.28,1.28
31,423,7.9,33,Neurology,84,0.471,Email,Call,0,0,16.0,16.37,0.37,1.0,1.03,0.03
30,416,12.2,100,Oncology,93,0.209,Insights,Insights,1,3,16.0,24.01,8.01,2.0,3.9,1.9
32,55,11.7,170,Primary Care,85,0.307,Email,Insights,0,0,13.0,13.1,0.1,4.0,4.08,0.08
62,55,11.3,183,Primary Care,85,0.307,Email,Email,1,6,14.0,26.49,12.49,4.0,6.5,2.5
11,348,14.7,189,Oncology,88,0.382,All,All,0,0,17.0,17.96,0.96,4.0,4.03,0.03
27,422,14.9,28,Cardiology,88,0.557,Email,Email,1,6,10.0,20.78,10.78,5.0,8.09,3.09
14,197,1.0,123,Primary Care,70,0.318,All,All,1,6,21.0,31.18,10.18,3.0,5.04,2.04
25,321,10.3,198,Oncology,80,0.224,Call,Call,1,6,15.0,27.22,12.22,7.0,8.7,1.7
55,500,12.2,128,Neurology,86,0.438,Email,Email,1,4,18.0,26.03,8.03,5.0,6.63,1.63
4,162,15.7,136,Oncology,74,0.62,Call,All,0,0,16.0,16.07,0.07,5.0,5.57,0.57
28,113,19.3,22,Neurology,73,0.145,All,Insights,1,1,15.0,17.38,2.38,3.0,3.66,0.66
2,496,6.3,75,Cardiology,78,0.351,Call,Call,1,5,20.0,28.36,8.36,4.0,6.02,2.02
77,141,5.6,150,Cardiology,68,0.434,Email,Call,0,0,13.0,13.44,0.44,3.0,3.07,0.07
59,237,17.8,73,Primary Care,69,0.497,Insights,Call,1,3,14.0,17.44,3.44,3.0,4.44,1.44
